episode,total_steps,episode_return,episode_length,mean_return_10,mean_return_100,avg_loss,buffer_size,actions_taken
64750,5440311,23.0,156,14.3,16.93,0.6994251697324216,100000,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 0, 0, 0, 0, 0, 0, 0, 5, 3, 3, 3, 1, 1, 3, 4, 2, 2, 4, 1, 4, 2, 2, 1, 4, 3, 3, 3, 3, 3, 1, 3, 0, 2, 5, 5, 3, 3, 3, 3, 3, 1, 3, 3, 3, 0, 1, 5, 5, 5, 5, 0, 4, 0, 0, 2, 5, 5, 3, 0, 0, 0, 0, 5, 3, 5, 5, 0, 4, 0, 1, 1, 1, 1, 1, 4, 4, 4, 4, 1, 1, 1, 1, 1, 1, 3, 3, 3, 3, 3, 3, 3, 5, 1, 1, 2, 4, 4, 4, 4, 4, 1, 1, 4, 1, 0, 1, 1, 1, 1, 0, 4, 1, 2, 4, 4, 3, 1, 1, 1, 5, 4, 5, 4, 4, 5, 2, 5, 5, 4, 4, 1, 1, 1, 1, 4, 4, 4, 1, 4, 0, 0, 0, 0, 0, 0, 0]"
64760,5441297,33.0,178,15.9,16.39,0.807662732899189,100000,"[4, 4, 4, 4, 4, 4, 4, 2, 4, 5, 5, 1, 1, 1, 1, 1, 3, 3, 3, 1, 1, 1, 4, 4, 4, 4, 4, 1, 4, 4, 1, 1, 1, 1, 1, 1, 1, 4, 1, 0, 1, 1, 4, 2, 0, 0, 0, 5, 2, 1, 4, 5, 4, 2, 4, 4, 2, 2, 1, 2, 2, 4, 4, 0, 5, 5, 5, 5, 5, 5, 5, 1, 1, 1, 3, 3, 5, 3, 5, 1, 5, 1, 1, 5, 5, 4, 2, 2, 2, 0, 0, 5, 5, 5, 1, 3, 3, 1, 0, 5, 1, 4, 4, 2, 4, 3, 3, 2, 2, 3, 3, 3, 5, 4, 0, 2, 0, 0, 0, 3, 3, 3, 3, 3, 3, 3, 5, 5, 5, 5, 5, 3, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 3, 3, 3, 0, 5, 5, 3, 0, 3, 5, 2, 3, 0, 0, 3, 5, 4, 0, 1, 3, 1, 4, 0, 1, 4, 0, 1, 1, 0, 1, 4, 4, 0]"
64770,5442537,2.0,7,19.1,16.72,0.05448868311941624,100000,"[4, 4, 4, 1, 1, 1, 1]"
64780,5443386,4.0,54,13.5,16.29,0.3715181672014296,100000,"[3, 3, 3, 4, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 3, 3, 3, 3, 3, 3, 3, 5, 5, 5, 3, 3, 3, 3, 5, 1, 1, 1, 3, 3, 5, 3, 3, 3, 5, 5, 3, 5, 3, 3, 3]"
64790,5444053,13.0,89,9.8,15.55,0.5354762598872185,100000,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1, 3, 3, 1, 1, 1, 4, 4, 4, 4, 0, 4, 4, 4, 4, 4, 1, 4, 1, 4, 4, 4, 4, 4, 3, 3, 3, 3, 2, 0, 1, 4, 1, 0, 5, 1, 1, 5, 3, 1, 1, 1, 0, 1, 0, 4, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 1, 1, 4, 5, 4, 5]"
64800,5445269,7.0,74,22.1,16.28,0.44441182422451675,100000,"[5, 3, 5, 4, 1, 1, 1, 1, 1, 1, 1, 1, 3, 3, 3, 3, 3, 1, 5, 5, 5, 4, 5, 1, 1, 4, 0, 2, 0, 0, 0, 0, 4, 5, 3, 3, 3, 3, 3, 3, 1, 2, 2, 4, 4, 0, 0, 0, 0, 0, 0, 1, 0, 2, 1, 0, 5, 2, 0, 0, 0, 1, 0, 1, 1, 1, 2, 1, 2, 0, 4, 4, 2, 2]"
64810,5446235,5.0,65,16.1,16.38,0.3593971699010581,100000,"[3, 1, 0, 3, 1, 3, 0, 1, 3, 3, 3, 3, 1, 2, 2, 4, 0, 2, 2, 1, 5, 1, 5, 3, 3, 0, 0, 0, 0, 3, 0, 3, 3, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1, 0, 2, 3, 3, 1, 3, 2, 3, 4, 1, 0, 0, 5, 1, 0, 5, 4, 0, 4]"
64820,5447156,8.0,33,13.8,15.83,0.196904337964952,100000,"[4, 4, 4, 2, 2, 4, 5, 5, 2, 4, 5, 3, 1, 1, 3, 3, 3, 1, 1, 4, 4, 4, 2, 4, 4, 4, 1, 1, 1, 1, 1, 1, 1]"
64830,5447989,9.0,60,14.4,15.7,0.3542055101133883,100000,"[5, 5, 5, 5, 3, 3, 3, 3, 3, 3, 1, 4, 1, 3, 3, 3, 3, 5, 5, 1, 4, 2, 0, 2, 4, 2, 1, 0, 4, 4, 4, 4, 4, 3, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 3, 3, 0, 3, 0, 0, 5, 5, 5]"
64840,5448860,9.0,93,14.5,15.35,0.5060982634313405,100000,"[3, 3, 3, 3, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 0, 0, 0, 3, 0, 0, 3, 3, 3, 1, 0, 0, 4, 3, 0, 3, 3, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1, 5, 0, 0, 1, 5, 0, 0, 0, 0, 5, 1, 0, 0, 0, 0, 0, 2, 2, 4, 4, 4, 4, 3, 4, 5, 4, 1, 4, 4, 0, 0, 1, 3, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1]"
64850,5449707,25.0,97,13.6,15.28,0.6012150412425399,100000,"[2, 2, 4, 5, 5, 1, 1, 1, 1, 3, 3, 5, 3, 1, 1, 1, 2, 4, 4, 2, 4, 4, 1, 1, 1, 4, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 4, 2, 2, 3, 4, 5, 4, 5, 4, 4, 4, 4, 0, 0, 1, 0, 0, 1, 4, 4, 5, 3, 3, 1, 5, 5, 0, 0, 5, 3, 3, 3, 3, 5, 5, 5, 5, 2, 2, 4, 4, 4, 1, 4, 1, 5, 4, 1, 1, 1, 5, 3, 3, 3, 4, 1, 3, 4, 1, 4, 4]"
64860,5450505,7.0,45,11.0,14.79,0.2275060371030122,100000,"[5, 1, 0, 5, 5, 5, 4, 1, 1, 1, 1, 1, 1, 1, 1, 3, 3, 3, 1, 5, 5, 4, 2, 0, 2, 4, 2, 2, 0, 5, 5, 5, 5, 4, 4, 4, 1, 4, 5, 4, 5, 4, 4, 5, 4]"
64870,5451550,40.0,275,16.2,14.5,0.8197415377944708,100000,"[5, 4, 3, 5, 5, 5, 5, 5, 4, 0, 0, 4, 1, 1, 1, 1, 1, 5, 1, 3, 0, 2, 3, 3, 3, 3, 5, 1, 1, 3, 4, 3, 3, 4, 2, 4, 1, 5, 5, 3, 1, 4, 2, 5, 2, 0, 2, 2, 0, 2, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 1, 5, 3, 3, 3, 3, 3, 5, 3, 0, 3, 3, 3, 0, 0, 3, 3, 3, 3, 3, 0, 3, 3, 1, 1, 2, 0, 0, 0, 0, 4, 4, 0, 1, 1, 3, 2, 3, 3, 3, 3, 0, 3, 3, 2, 0, 3, 4, 0, 3, 3, 3, 0, 2, 1, 0, 4, 3, 3, 0, 0, 3, 0, 0, 0, 5, 1, 1, 1, 1, 1, 1, 4, 4, 1, 4, 2, 2, 4, 5, 5, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 3, 3, 1, 4, 4, 4, 2, 2, 2, 1, 4, 1, 1, 0, 1, 1, 1, 1, 0, 0, 4, 4, 4, 3, 1, 4, 5, 4, 5, 5, 4, 4, 5, 2, 4, 4, 4, 0, 4, 4, 1, 1, 2, 1, 1, 1, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 3, 3, 3, 1, 1, 1, 1, 0, 4, 2, 4, 0, 0, 2, 4, 4, 0, 1, 3, 1, 1, 1, 1, 2, 0, 0, 1, 5, 0, 1, 1, 1, 1, 5, 3, 0, 3, 3, 2, 4, 2, 2, 2, 2, 0, 0, 0, 5, 1, 2, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0]"
64880,5452444,13.0,60,13.7,14.52,0.4978324295952916,100000,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 3, 3, 5, 1, 1, 4, 4, 4, 2, 4, 2, 1, 1, 1, 0, 4, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 4, 2, 4, 5, 4, 0, 5, 2, 1, 5, 1, 5, 4, 4, 0, 1, 3, 3, 1, 3, 3, 3, 3, 3]"
64890,5453446,22.0,116,15.8,15.12,0.8092075884342194,100000,"[1, 1, 0, 1, 1, 1, 1, 1, 1, 3, 3, 3, 5, 1, 1, 4, 4, 4, 4, 4, 4, 1, 1, 1, 4, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 4, 2, 2, 3, 4, 5, 2, 1, 5, 2, 1, 5, 4, 1, 5, 4, 0, 0, 4, 0, 4, 0, 1, 1, 1, 5, 3, 5, 5, 5, 5, 5, 3, 0, 3, 3, 3, 3, 5, 5, 5, 5, 5, 2, 2, 2, 1, 4, 4, 4, 1, 5, 4, 5, 5, 5, 3, 5, 1, 3, 1, 3, 4, 0, 1, 1, 1, 1, 0, 0, 3, 3, 3, 3, 1, 5, 5, 3, 5, 3]"
64900,5454643,0.0,15,19.7,14.88,0.07626350410282612,100000,"[3, 3, 0, 5, 0, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]"
64910,5455784,38.0,235,20.1,15.28,0.724048815201968,100000,"[5, 5, 5, 1, 1, 1, 1, 4, 1, 1, 1, 1, 0, 0, 1, 0, 3, 3, 1, 3, 3, 3, 3, 1, 2, 2, 2, 4, 4, 1, 1, 4, 1, 5, 0, 0, 0, 1, 4, 0, 1, 0, 3, 3, 3, 1, 1, 3, 3, 3, 0, 3, 3, 3, 0, 0, 0, 0, 0, 3, 3, 1, 3, 1, 0, 0, 2, 0, 0, 1, 4, 4, 1, 4, 2, 0, 4, 5, 4, 5, 0, 0, 0, 1, 5, 5, 3, 3, 0, 0, 0, 3, 0, 1, 5, 0, 1, 5, 5, 2, 1, 0, 4, 0, 4, 3, 3, 3, 0, 3, 1, 4, 4, 1, 1, 1, 1, 1, 3, 4, 4, 4, 1, 1, 1, 1, 1, 1, 3, 3, 3, 3, 3, 3, 3, 1, 1, 1, 1, 1, 4, 4, 4, 4, 1, 4, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 4, 4, 4, 3, 1, 2, 5, 4, 5, 4, 4, 3, 2, 5, 4, 1, 1, 4, 4, 4, 4, 4, 4, 5, 4, 5, 3, 5, 5, 5, 3, 3, 1, 5, 5, 3, 5, 1, 1, 4, 4, 0, 2, 1, 1, 2, 0, 1, 2, 1, 4, 1, 0, 1, 1, 1, 1, 4, 4, 5, 0, 5, 5, 3, 0, 3, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 3, 1]"
64920,5456657,29.0,185,13.1,15.21,0.8133407789282501,100000,"[4, 4, 4, 4, 4, 2, 4, 5, 5, 1, 1, 1, 1, 1, 3, 3, 3, 1, 1, 1, 4, 4, 4, 4, 4, 1, 4, 4, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 4, 4, 4, 3, 4, 5, 2, 4, 5, 4, 4, 4, 4, 2, 2, 0, 4, 4, 1, 1, 1, 3, 5, 3, 3, 3, 3, 3, 3, 1, 1, 1, 5, 3, 3, 1, 5, 5, 3, 4, 5, 4, 0, 0, 0, 0, 0, 2, 2, 0, 5, 5, 5, 3, 3, 1, 5, 1, 5, 3, 4, 4, 4, 2, 4, 1, 1, 1, 1, 1, 1, 5, 3, 1, 5, 3, 0, 3, 1, 5, 3, 3, 3, 5, 3, 1, 1, 3, 1, 3, 2, 0, 0, 0, 0, 5, 5, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 3, 3, 3, 3, 3, 3, 3, 3, 5, 3, 3, 3, 3, 3, 5, 3, 3, 3, 1, 1, 3, 0, 3, 3, 3, 3, 3, 1, 4, 2, 2, 2, 2, 2, 2]"
64930,5457442,10.0,74,11.9,14.96,0.5169672537595034,100000,"[3, 3, 3, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 3, 1, 4, 0, 1, 1, 1, 1, 1, 4, 4, 4, 4, 1, 1, 1, 1, 1, 0, 3, 3, 3, 3, 3, 3, 3, 1, 1, 1, 2, 4, 4, 4, 4, 2, 4, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 4, 4, 1, 1, 3, 1, 1, 1]"
64940,5458235,10.0,75,13.4,14.85,0.42714971699751914,100000,"[3, 3, 3, 3, 3, 3, 5, 3, 5, 5, 4, 2, 2, 4, 2, 3, 0, 0, 5, 0, 4, 4, 5, 5, 3, 3, 3, 3, 1, 1, 4, 1, 0, 0, 0, 0, 0, 0, 5, 2, 3, 2, 1, 4, 4, 4, 4, 0, 0, 4, 4, 3, 3, 1, 0, 0, 3, 0, 1, 1, 0, 0, 4, 2, 0, 0, 3, 4, 0, 0, 0, 0, 0, 0, 0]"
64950,5459368,26.0,141,19.1,15.4,0.8915213472209871,100000,"[4, 4, 4, 4, 2, 4, 5, 5, 1, 1, 1, 1, 1, 3, 3, 3, 1, 1, 1, 4, 4, 4, 4, 4, 1, 4, 4, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 4, 4, 4, 5, 4, 3, 1, 4, 5, 4, 1, 4, 5, 1, 1, 3, 2, 1, 4, 1, 1, 1, 1, 1, 5, 3, 3, 3, 5, 1, 5, 1, 5, 1, 3, 3, 3, 1, 3, 1, 1, 5, 5, 5, 5, 3, 5, 2, 2, 2, 5, 5, 1, 3, 3, 3, 1, 5, 5, 1, 4, 4, 4, 4, 3, 4, 2, 1, 5, 1, 0, 3, 3, 5, 3, 3, 3, 4, 2, 2, 2, 4, 1, 1, 5, 1, 4, 4, 1, 5, 3, 3, 5, 3, 3, 3, 3, 3, 3, 3]"
64960,5460469,21.0,135,16.6,15.96,0.8360480933915824,100000,"[3, 3, 3, 0, 0, 1, 0, 3, 0, 0, 3, 1, 3, 3, 3, 1, 5, 3, 2, 0, 0, 0, 0, 3, 3, 3, 3, 3, 0, 0, 3, 0, 5, 5, 3, 2, 1, 0, 0, 3, 3, 3, 0, 2, 1, 1, 0, 1, 1, 1, 1, 4, 3, 1, 4, 2, 2, 5, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 3, 2, 4, 4, 2, 2, 2, 1, 0, 4, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 4, 3, 1, 4, 1, 5, 1, 5, 3, 3, 1, 5, 4, 4, 5, 2, 1, 2, 0, 0, 0, 1, 2, 4, 2, 2, 1, 2, 1, 1, 5, 5, 0, 0, 0, 1, 1, 1, 1, 1, 1]"
64970,5461415,33.0,200,15.0,15.84,0.6668555601499975,100000,"[4, 4, 4, 2, 2, 4, 5, 5, 1, 1, 1, 1, 3, 3, 3, 3, 1, 1, 1, 4, 4, 4, 4, 4, 4, 1, 1, 1, 4, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 4, 2, 4, 0, 3, 4, 0, 5, 4, 4, 2, 2, 2, 4, 4, 0, 4, 4, 4, 3, 3, 3, 1, 5, 5, 5, 0, 0, 3, 1, 5, 3, 5, 5, 5, 5, 5, 2, 2, 2, 4, 2, 4, 1, 5, 1, 1, 5, 5, 5, 5, 3, 3, 1, 5, 1, 4, 2, 2, 4, 2, 0, 2, 4, 4, 4, 4, 2, 4, 4, 4, 4, 3, 4, 3, 1, 0, 0, 5, 0, 3, 3, 2, 2, 0, 5, 1, 3, 5, 1, 1, 0, 0, 0, 0, 1, 0, 4, 1, 1, 5, 5, 5, 3, 5, 0, 0, 4, 3, 4, 4, 0, 3, 4, 0, 0, 3, 3, 3, 4, 4, 3, 3, 3, 3, 5, 3, 4, 3, 3, 4, 4, 2, 2, 1, 5, 5, 5, 5, 0, 0, 2, 4, 2, 3, 3, 0, 0, 5, 5, 3, 0, 0, 2, 1, 1, 5, 5, 2, 0]"
64980,5462223,1.0,28,13.8,15.85,0.1911188317462802,100000,"[4, 3, 3, 5, 1, 3, 3, 3, 3, 0, 5, 0, 2, 3, 4, 4, 2, 3, 3, 3, 0, 3, 3, 5, 5, 3, 3, 4]"
64990,5463184,34.0,189,16.5,15.92,0.8138137273490429,100000,"[3, 3, 3, 3, 4, 4, 2, 1, 1, 0, 2, 3, 4, 4, 2, 3, 3, 3, 4, 0, 0, 3, 5, 3, 0, 1, 3, 1, 3, 3, 3, 0, 3, 3, 0, 0, 5, 3, 0, 3, 5, 3, 5, 5, 2, 1, 1, 1, 1, 1, 1, 3, 4, 4, 4, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 3, 3, 1, 3, 1, 4, 4, 4, 2, 2, 2, 4, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 4, 4, 4, 0, 3, 4, 3, 4, 5, 4, 5, 2, 4, 4, 2, 1, 1, 1, 1, 0, 4, 4, 4, 5, 1, 1, 1, 1, 5, 5, 5, 5, 1, 3, 3, 3, 5, 5, 5, 1, 1, 5, 2, 1, 2, 1, 1, 2, 2, 4, 1, 1, 1, 1, 1, 0, 0, 0, 0, 5, 1, 3, 1, 1, 1, 5, 4, 0, 2, 0, 4, 1, 3, 3, 1, 1, 1, 4, 1, 3, 1, 4, 3, 3, 2, 3, 3, 1, 0, 2, 0, 5, 5, 5, 3, 5, 3, 3]"
65000,5463753,4.0,38,9.1,14.86,0.2535409149713814,100000,"[3, 3, 3, 3, 0, 0, 5, 5, 3, 3, 3, 3, 3, 1, 1, 4, 4, 0, 4, 4, 4, 2, 4, 0, 0, 0, 0, 0, 1, 5, 2, 4, 4, 4, 4, 4, 1, 4]"
65010,5464733,7.0,52,15.7,14.42,0.42408677004277706,100000,"[3, 2, 2, 5, 4, 1, 1, 1, 1, 3, 3, 3, 5, 5, 1, 5, 1, 2, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 3, 3, 3, 3, 3, 5, 4, 1, 1, 1, 3, 1, 3, 3, 3, 1, 1, 1, 1, 1, 1, 1, 1]"
65020,5465567,11.0,103,13.6,14.47,0.7480953484773636,100000,"[3, 3, 3, 3, 0, 0, 3, 3, 3, 3, 3, 5, 3, 4, 1, 3, 3, 0, 4, 1, 3, 4, 3, 5, 1, 1, 5, 5, 3, 3, 2, 1, 5, 5, 5, 2, 5, 2, 1, 1, 1, 1, 1, 1, 4, 4, 4, 4, 0, 4, 1, 4, 3, 2, 3, 1, 4, 4, 0, 0, 4, 4, 2, 5, 0, 0, 0, 4, 3, 0, 5, 1, 5, 5, 5, 3, 5, 3, 3, 5, 5, 3, 3, 3, 3, 1, 2, 3, 1, 1, 1, 5, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
65030,5466867,30.0,167,23.1,15.59,0.6861119447275996,100000,"[4, 4, 2, 2, 4, 5, 3, 2, 4, 5, 3, 1, 1, 3, 3, 5, 1, 1, 2, 4, 4, 4, 4, 4, 1, 1, 4, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 4, 4, 4, 4, 5, 2, 5, 1, 5, 2, 3, 2, 2, 1, 1, 1, 1, 1, 1, 1, 3, 3, 1, 1, 1, 5, 0, 3, 3, 3, 5, 5, 5, 3, 1, 0, 4, 1, 1, 1, 3, 0, 0, 5, 0, 0, 0, 3, 3, 3, 3, 1, 5, 5, 4, 4, 2, 4, 0, 2, 0, 4, 1, 4, 0, 1, 1, 1, 1, 1, 1, 1, 0, 3, 5, 3, 5, 3, 3, 3, 3, 1, 1, 3, 4, 0, 3, 4, 4, 4, 4, 0, 2, 0, 5, 4, 3, 5, 4, 4, 1, 4, 3, 0, 5, 5, 3, 2, 0, 4, 3, 0, 0, 2, 1, 3, 1, 4, 2, 1, 1, 0, 0, 0, 4, 1]"
65040,5468058,30.0,173,18.3,16.08,0.8366135424003005,100000,"[4, 4, 4, 4, 4, 4, 2, 2, 4, 5, 3, 2, 4, 3, 3, 1, 3, 3, 3, 3, 5, 1, 2, 4, 4, 2, 4, 4, 4, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 4, 2, 4, 3, 2, 5, 4, 5, 2, 5, 4, 4, 0, 2, 4, 0, 0, 1, 1, 1, 5, 4, 3, 1, 3, 0, 5, 0, 0, 0, 1, 3, 3, 5, 5, 3, 4, 3, 5, 5, 5, 3, 4, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 3, 3, 1, 5, 5, 3, 1, 2, 1, 0, 0, 1, 3, 0, 3, 0, 3, 2, 0, 0, 3, 3, 3, 3, 0, 0, 3, 3, 3, 4, 2, 1, 4, 0, 0, 3, 3, 3, 3, 3, 3, 5, 5, 5, 5, 5, 1, 0, 4, 1, 1, 3, 1, 1, 3, 2, 3, 3, 3, 3, 3]"
65050,5469029,12.0,96,16.2,15.79,0.6574242225615308,100000,"[2, 3, 3, 3, 3, 3, 5, 5, 5, 5, 4, 2, 2, 4, 2, 4, 0, 0, 0, 1, 0, 0, 4, 4, 5, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 4, 2, 4, 1, 2, 2, 4, 3, 3, 5, 1, 3, 5, 3, 5, 5, 5, 5, 0, 1, 2, 0, 0, 1, 4, 2, 3, 1, 2, 0, 2, 5, 0, 0, 3, 3, 3, 1, 4, 2, 5, 0, 2, 4, 3, 3, 0, 3, 0, 4, 3, 3, 0, 5, 0, 5]"
65060,5470019,24.0,99,17.4,15.87,0.7469220290658996,100000,"[4, 4, 4, 4, 4, 2, 2, 4, 5, 5, 2, 4, 3, 3, 1, 3, 3, 3, 1, 1, 1, 2, 4, 4, 2, 4, 4, 1, 1, 1, 4, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 4, 4, 4, 3, 4, 5, 4, 5, 4, 5, 4, 4, 1, 2, 1, 1, 1, 1, 1, 1, 4, 5, 0, 5, 3, 5, 5, 0, 5, 3, 5, 3, 3, 3, 5, 5, 5, 1, 5, 2, 0, 0, 0, 0, 0, 0, 2, 5, 5, 2, 5, 4, 0, 1, 1, 0, 0]"
65070,5470830,6.0,57,12.9,15.66,0.3280108133330941,100000,"[4, 4, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 3, 3, 3, 5, 5, 5, 5, 5, 0, 4, 0, 2, 2, 2, 4, 1, 1, 1, 4, 5, 5, 1, 1, 5, 5, 3, 3, 1, 1, 3, 1, 0, 0, 3, 1, 1, 0, 2, 2, 2, 0, 2, 2, 4]"
65080,5471684,0.0,10,12.6,15.54,0.09261478669941425,100000,"[1, 0, 1, 0, 1, 0, 0, 0, 0, 3]"
65090,5473336,65.0,376,27.0,16.59,0.9218012832570821,100000,"[4, 4, 4, 4, 4, 4, 2, 4, 5, 5, 1, 1, 1, 1, 1, 3, 3, 3, 5, 1, 1, 4, 4, 4, 4, 4, 4, 1, 4, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 4, 4, 4, 3, 2, 3, 4, 3, 2, 1, 5, 4, 4, 4, 5, 0, 0, 2, 0, 4, 0, 0, 1, 1, 1, 5, 5, 5, 5, 5, 0, 0, 5, 5, 5, 3, 5, 3, 1, 1, 5, 4, 2, 2, 4, 2, 4, 0, 0, 1, 5, 1, 0, 5, 5, 3, 3, 3, 1, 5, 5, 1, 4, 1, 1, 2, 2, 5, 5, 2, 5, 1, 1, 0, 3, 5, 3, 5, 2, 4, 5, 2, 1, 0, 0, 5, 3, 0, 0, 3, 3, 3, 3, 3, 3, 3, 3, 1, 0, 0, 0, 2, 3, 2, 1, 2, 1, 1, 4, 3, 1, 1, 1, 0, 0, 0, 0, 0, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 5, 5, 5, 3, 3, 0, 0, 1, 4, 0, 4, 0, 0, 1, 2, 0, 4, 3, 3, 3, 2, 0, 3, 3, 2, 3, 2, 0, 0, 0, 3, 5, 5, 5, 4, 0, 4, 4, 2, 5, 0, 1, 3, 1, 1, 3, 3, 3, 0, 0, 0, 0, 0, 3, 5, 5, 5, 1, 1, 1, 1, 1, 1, 3, 3, 4, 4, 1, 1, 1, 1, 1, 1, 3, 3, 3, 3, 3, 3, 3, 5, 3, 1, 1, 2, 2, 2, 4, 4, 4, 4, 1, 1, 1, 0, 0, 1, 1, 1, 4, 2, 2, 3, 2, 3, 2, 0, 3, 4, 5, 4, 5, 4, 5, 4, 3, 4, 4, 2, 1, 0, 0, 0, 0, 0, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 5, 5, 1, 5, 5, 3, 5, 3, 3, 1, 5, 3, 3, 5, 5, 1, 1, 5, 5, 5, 2, 2, 2, 4, 4, 1, 4, 1, 5, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 3, 3, 4, 1, 2, 0, 0, 4, 2, 1, 1, 1, 0, 1, 1]"
65100,5473996,3.0,37,8.7,16.55,0.2651430321857333,100000,"[3, 3, 3, 1, 3, 4, 2, 1, 5, 5, 3, 3, 3, 3, 3, 3, 5, 4, 2, 2, 2, 2, 2, 1, 1, 1, 5, 5, 5, 2, 2, 5, 5, 5, 5, 5, 5]"
65110,5474995,24.0,116,16.4,16.62,0.8294595070765354,100000,"[2, 2, 4, 5, 3, 1, 1, 1, 1, 3, 3, 3, 3, 1, 1, 1, 4, 4, 4, 4, 4, 1, 4, 1, 1, 4, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 4, 2, 4, 3, 2, 5, 5, 4, 4, 5, 4, 5, 4, 4, 4, 5, 4, 0, 1, 0, 1, 4, 4, 4, 4, 5, 5, 3, 5, 5, 5, 5, 5, 1, 3, 3, 3, 3, 1, 5, 1, 1, 5, 5, 4, 2, 1, 2, 0, 2, 0, 1, 2, 0, 1, 1, 1, 1, 1, 1, 1, 5, 1, 0, 1, 2, 0, 0, 0, 0, 0, 0, 2, 2, 1, 1, 1, 1, 1, 1]"
65120,5475833,6.0,61,12.6,16.52,0.36386516969650984,100000,"[5, 5, 4, 1, 1, 1, 4, 5, 5, 5, 5, 5, 5, 5, 5, 3, 3, 3, 3, 1, 5, 5, 5, 5, 2, 2, 4, 1, 2, 4, 4, 1, 4, 1, 1, 1, 1, 1, 2, 2, 2, 2, 1, 4, 4, 5, 5, 5, 0, 0, 5, 0, 4, 1, 1, 4, 4, 1, 1, 1, 1]"
65130,5476871,0.0,16,17.1,15.92,0.11223488859832287,100000,"[5, 5, 5, 3, 0, 2, 2, 2, 0, 0, 1, 0, 0, 0, 1, 0]"
65140,5477808,18.0,64,16.5,15.74,0.49931186717003584,100000,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 3, 5, 1, 1, 4, 4, 4, 2, 4, 4, 1, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 4, 2, 2, 0, 5, 4, 5, 2, 5, 2, 3, 1, 4, 1, 0, 0, 2, 2, 4, 1, 0, 4, 1, 3, 2, 4, 4, 4, 4]"
